"5470386","HN294829","04/20/2007 04:15:00 PM","064XX S EBERHART AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0312","003","20","42","08B","1180683","1862521","2007","04/15/2016 08:55:02 AM","41.778012563","-87.613155452","(41.778012563, -87.613155452)"
"5470442","HN294785","04/20/2007 04:10:00 PM","063XX S CHAMPLAIN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","true","true","0312","003","20","42","08B","1181657","1863154","2007","04/15/2016 08:55:02 AM","41.779727136","-87.609565241","(41.779727136, -87.609565241)"
"5473114","HN297696","04/22/2007 12:30:00 AM","064XX S PARNELL AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0722","007","20","68","08B","1173727","1862157","2007","04/15/2016 08:55:02 AM","41.777170734","-87.638667018","(41.777170734, -87.638667018)"
"5474503","HN299023","04/22/2007 06:35:00 PM","064XX S EGGLESTON AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0722","007","20","68","08B","1174383","1862318","2007","04/15/2016 08:55:02 AM","41.777597969","-87.636257358","(41.777597969, -87.636257358)"
"5474688","HN297691","04/22/2007 01:28:00 AM","064XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false","0312","003","20","69","04B","1180025","1862493","2007","04/15/2016 08:55:02 AM","41.777950825","-87.615568537","(41.777950825, -87.615568537)"
"5480226","HN302610","04/24/2007 02:27:48 PM","064XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0312","003","20","69","08B","1180029","1862357","2007","04/15/2016 08:55:02 AM","41.777577536","-87.615558035","(41.777577536, -87.615558035)"
"5480248","HN298398","04/22/2007 12:35:29 PM","063XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","42","08B","1180991","1863126","2007","04/15/2016 08:55:02 AM","41.779665658","-87.612007721","(41.779665658, -87.612007721)"
"5480439","HN302352","04/24/2007 12:12:57 PM","064XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0312","003","20","42","08B","1181007","1862532","2007","04/15/2016 08:55:02 AM","41.778035296","-87.611967331","(41.778035296, -87.611967331)"
"5480465","HN302689","04/24/2007 03:19:21 PM","063XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","OTHER","false","true","0312","003","20","42","08B","1180012","1862976","2007","04/15/2016 08:55:02 AM","41.779276522","-87.615601416","(41.779276522, -87.615601416)"
"5480701","HN302493","04/24/2007 12:00:00 PM","063XX S STEWART AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false","0722","007","20","68","08B","1174715","1862826","2007","04/15/2016 08:55:02 AM","41.778984586","-87.635025125","(41.778984586, -87.635025125)"
"5484888","HN306448","04/26/2007 02:13:43 PM","062XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0313","003","20","42","08B","1180977","1863660","2007","04/15/2016 08:55:02 AM","41.781131327","-87.612042624","(41.781131327, -87.612042624)"
"5486690","HN307499","04/27/2007 01:11:02 AM","063XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE PORCH/HALLWAY","false","true","0312","003","20","69","08B","1180014","1862897","2007","04/15/2016 08:55:02 AM","41.779059693","-87.615596501","(41.779059693, -87.615596501)"
"5488907","HN306758","04/26/2007 04:45:00 PM","061XX S RHODES AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0313","003","20","42","08B","1180959","1864338","2007","04/15/2016 08:55:02 AM","41.782992238","-87.612087766","(41.782992238, -87.612087766)"
"5490505","HN310628","04/28/2007 04:40:00 PM","064XX S ST LAWRENCE AVE","0460","BATTERY","SIMPLE","SIDEWALK","true","false","0312","003","20","42","08B","1181340","1862508","2007","04/15/2016 08:55:02 AM","41.777961766","-87.610747293","(41.777961766, -87.610747293)"
